id,url,title,visit_count,typed_count,last_visit_time,hidden
220,https://ad.doubleclick.net/ddm/clk/488292618;295016757;z;u=ds&sv1=61436149510&sv2=3251021532591313&sv3=3207046807940627650&gclid=EAIaIQobChMIvfi1hsvM8QIVgYNbCh1N1AKYEAQYAiABEgLtQvD_BwE;%3fhttps://www.walmart.com/ip/HyperTough-HT309-OBD2-Scan-Automotive-Diagnostic-Tool-Code-Reader-Red/54620271?wmlspartner=wlpa&selectedSellerId=0&wl13=1292&adid=22222222421449455996&wmlspartner=wmtlabs&wl0=&wl1=g&wl2=m&wl3=501107745824&wl4=pla-293946777986&wl5=9008695&wl6=&wl7=&wl8=&wl9=pla&wl10=8175035&wl11=local&wl12=54620271&wl13=1292&veh=sem_LIA&gclid=EAIaIQobChMIvfi1hsvM8QIVgYNbCh1N1AKYEAQYAiABEgLtQvD_BwE&gclsrc=aw.ds,"HyperTough HT309 OBD2 Scan Automotive Diagnostic Tool Code Reader, Red - Walmart.com - Walmart.com",1,0,13269984366608182,0
221,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:163.04762268066406,cheap obd scanner - Google Search,1,0,13269984492260445,0
222,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:204.57142639160156,cheap obd scanner - Google Search,1,0,13269984492563688,0
223,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:246.85714721679688,cheap obd scanner - Google Search,1,0,13269984492865731,0
224,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:275.4285583496094,cheap obd scanner - Google Search,3,0,13269984725392852,0
225,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:275.80950927734375,cheap obd scanner - Google Search,2,0,13269984705334883,0
226,https://www.google.com/aclk?sa=L&ai=DChcSEwi9-LWGy8zxAhWBg1sKHU3UApgYABAFGgJ5bQ&ae=2&sig=AOD64_2f1tvdflWXGpE4npij2JUw4lcZcQ&ctype=5&q=&ved=2ahUKEwihxaqGy8zxAhU5nGoFHUboDTAQwg96BAgBEDQ&dct=1&adurl=&cshid=1625510890571,Amazon.com: OBD2 Scanner & WiFi Car Code Reader – Clears Check Engine Lights Instantly – Diagnose 3000 Car Codes - Wireless Car Diagnostic Scanner – Auto Scanner for 1996+ Vehicles (iOS & Android Devices Only): Automotive,1,0,13269984495760296,0
227,https://www.amazon.com/KOBRA-Wireless-OBD-Scanner-Connects/dp/B01C3HAHCS/ref=asc_df_B01C3HAHCS/?tag=hyprod-20&linkCode=df0&hvadid=343257912631&hvpos=&hvnetw=g&hvrand=6738443382050130255&hvpone=&hvptwo=&hvqmt=&hvdev=m&hvdvcmdl=&hvlocint=&hvlocphy=9008695&hvtargid=pla-751691986698&psc=1&tag=&ref=&adgrpid=71715066929&hvpone=&hvptwo=&hvadid=343257912631&hvpos=&hvnetw=g&hvrand=6738443382050130255&hvqmt=&hvdev=m&hvdvcmdl=&hvlocint=&hvlocphy=9008695&hvtargid=pla-751691986698,Amazon.com: OBD2 Scanner & WiFi Car Code Reader – Clears Check Engine Lights Instantly – Diagnose 3000 Car Codes - Wireless Car Diagnostic Scanner – Auto Scanner for 1996+ Vehicles (iOS & Android Devices Only): Automotive,2,0,13269984693323424,0
228,https://www.amazon.com/KOBRA-Wireless-OBD-Scanner-Connects/dp/B01C3HAHCS/ref=asc_df_B01C3HAHCS/?tag=hyprod-20&linkCode=df0&hvadid=343257912631&hvpos=&hvnetw=g&hvrand=6738443382050130255&hvpone=&hvptwo=&hvqmt=&hvdev=m&hvdvcmdl=&hvlocint=&hvlocphy=9008695&hvtargid=pla-751691986698&psc=1&tag=&ref=&adgrpid=71715066929&hvpone=&hvptwo=&hvadid=343257912631&hvpos=&hvnetw=g&hvrand=6738443382050130255&hvqmt=&hvdev=m&hvdvcmdl=&hvlocint=&hvlocphy=9008695&hvtargid=pla-751691986698#video-immersive-view_1625510956342,Amazon.com: OBD2 Scanner & WiFi Car Code Reader – Clears Check Engine Lights Instantly – Diagnose 3000 Car Codes - Wireless Car Diagnostic Scanner – Auto Scanner for 1996+ Vehicles (iOS & Android Devices Only): Automotive,1,0,13269984556345714,0
229,https://www.totalcardiagnostics.com/learn/cheap-obd2-scanner-10-best-choices-100-review-2020/,Cheap OBD2 Scanner: The 10 Best Choices (Under $100) Review 2021,1,0,13269984711719053,0
230,https://www.google.com/search?q=interesting+car+apps&oq=interesting+car+apps&aqs=chrome..69i57.10618j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,interesting car apps - Google Search,3,0,13270190559630825,0
231,https://www.edmunds.com/car-reviews/features/the-10-best-car-apps-for-smartphones.html,The 10 Best Car Apps for Smartphones on Edmunds.com,1,0,13269985718333149,0
232,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,blanton's bourbon - Google Search,1,0,13270189359641351,0
233,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:4.5714287757873535,blanton's bourbon - Google Search,1,0,13270189365902645,0
234,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:116.57142639160156,blanton's bourbon - Google Search,1,0,13270189366202415,0
235,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:117.71428680419922,blanton's bourbon - Google Search,1,0,13270189366506821,0
236,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:132.57142639160156,blanton's bourbon - Google Search,1,0,13270189368300634,0
237,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:245.7142791748047,blanton's bourbon - Google Search,1,0,13270189368602608,0
238,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:210.2857208251953,blanton's bourbon - Google Search,1,0,13270189368900881,0
239,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:194.6666717529297,blanton's bourbon - Google Search,1,0,13270189369206763,0
240,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:195.04762268066406,blanton's bourbon - Google Search,1,0,13270189370231519,0
241,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:246.09524536132812,blanton's bourbon - Google Search,1,0,13270189370531225,0
242,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:246.4761962890625,blanton's bourbon - Google Search,1,0,13270189370836366,0
243,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:255.61904907226562,blanton's bourbon - Google Search,1,0,13270189371133786,0
244,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:292.19049072265625,blanton's bourbon - Google Search,1,0,13270189371433678,0
245,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:300.5714416503906,blanton's bourbon - Google Search,1,0,13270189371736277,0
246,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:315.4285583496094,blanton's bourbon - Google Search,1,0,13270189372035233,0
247,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:316.5714416503906,blanton's bourbon - Google Search,1,0,13270189372529988,0
248,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:379.047607421875,blanton's bourbon - Google Search,1,0,13270189372829711,0
249,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:393.1428527832031,blanton's bourbon - Google Search,1,0,13270189373132817,0
250,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:400.76190185546875,blanton's bourbon - Google Search,1,0,13270189373663201,0
251,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:462.8571472167969,blanton's bourbon - Google Search,1,0,13270189373962066,0
252,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:471.23809814453125,blanton's bourbon - Google Search,1,0,13270189374262746,0
253,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:472,blanton's bourbon - Google Search,3,0,13270189474092587,0
254,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiOpJiTx9LxAhWHlbMKHXzmCtIYABAFGgJxbg&ae=2&ohost=www.google.com&cid=CAASEuRoonkghx-iDHuHGVKlABSUmQ&sig=AOD64_0gIuFwz1yIuDIrayVec2QS1xBkoA&ctype=5&q=&ved=2ahUKEwiYvo6Tx9LxAhWnGVkFHYeaCpwQwg96BAgBECY&dct=1&adurl=,"Blantons Whiskey, Bourbon, Original Single Barrel",1,0,13270189376329508,0
255,https://www.instacart.com/landing?product_id=16790535&retailer_id=135&region_id=8432736082&mrid=2684481683&utm_medium=sem_shopping&utm_source=instacart_google&utm_campaign=ad_demand_shopping_rp_july-4&utm_content=accountid-8145171519_campaignid-13618159377_adgroupid-122643407463_device-m&gclid=EAIaIQobChMIjqSYk8fS8QIVh5WzCh185grSEAQYBCABEgKPt_D_BwE,"Blantons Whiskey, Bourbon, Original Single Barrel",2,0,13270189406365888,0
256,https://www.instacart.com/landing?product_id=16790535&retailer_id=135&region_id=8432736082&mrid=2684481683&utm_medium=sem_shopping&utm_source=instacart_google&utm_campaign=ad_demand_shopping_rp_july-4&utm_content=accountid-8145171519_campaignid-13618159377_adgroupid-122643407463_device-m&gclid=EAIaIQobChMIjqSYk8fS8QIVh5WzCh185grSEAQYBCABEgKPt_D_BwE#,"Blantons Whiskey, Bourbon, Original Single Barrel",2,0,13270189405141790,0
257,https://www.instacart.com/landing?product_id=16790535&mrid=2684481683&utm_medium=sem_shopping&utm_source=instacart_google&utm_campaign=ad_demand_shopping_rp_july-4&utm_content=accountid-8145171519_campaignid-13618159377_adgroupid-122643407463_device-m&gclid=EAIaIQobChMIjqSYk8fS8QIVh5WzCh185grSEAQYBCABEgKPt_D_BwE&zipcode_guess=24060,"Blantons Whiskey, Bourbon, Original Single Barrel",1,0,13270189393720212,0
258,"https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#trex=m_t:lcl_akp,rc_f:rln,rc_ludocids:14690061403249402666,ru_lqi:ChFibGFudG9uJ3MgYm91cmJvbkjj7ae46YCAgAhaFxAAEAEiEWJsYW50b24ncyBib3VyYm9ukgEKd2luZV9zdG9yZZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSdk1EazNUbTEzUlJBQqoBIwoIL20vMGM1OXkQASoVIhFibGFudG9uJ3MgYm91cmJvbigAugEJCgdib3VyYm9u,ru_phdesc:aiamFmHmeS8,trex_id:cwK3Ud",blanton's bourbon - Google Search,1,0,13270189461747216,0
259,https://partners.thepennyhoarder.com/9-money-moves-every-marylander-needs-to-make-this-week/?twclid=11412912144253956098,9 Money Moves Every Marylander Needs to Make This Week – The Penny Hoarder,1,0,13270189679187898,0
260,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:443.4285583496094,blanton's bourbon - Google Search,1,0,13270189773350146,0
261,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:0,blanton's bourbon - Google Search,8,0,13270190499210190,0
262,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiOpJiTx9LxAhWHlbMKHXzmCtIYABAGGgJxbg&ae=2&ohost=www.google.com&cid=CAASEuRoonkghx-iDHuHGVKlABSUmQ&sig=AOD64_1y3QMnZ-Mygi8_cVQxrXCN6Zo3Og&ctype=5&q=&ved=2ahUKEwiYvo6Tx9LxAhWnGVkFHYeaCpwQwg96BAgBEBg&dct=1&adurl=,Buy Blanton's Original Single Barrel Bourbon Whiskey | Blanton's - Wooden Cork #1 Online Liquor Store,1,0,13270189775479727,0
263,https://woodencork.com/products/blantons-bourbon?variant=31421838360712&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&utm_campaign=gs-2020-01-08&utm_source=google&utm_medium=smart_campaign&gclid=EAIaIQobChMIjqSYk8fS8QIVh5WzCh185grSEAQYASABEgIkZ_D_BwE,Buy Blanton's Original Single Barrel Bourbon Whiskey | Blanton's - Wooden Cork #1 Online Liquor Store,2,0,13270189974670851,0
264,https://woodencork.com/cart,Your Shopping Cart,3,0,13270189871873954,0
265,https://woodencork.com/27616215176/checkouts/6d402e185f738798e844a870b378a691?_ga=2.147967024.626190959.1625716177-314532049.1625716177%26_gac%3D1.212058784.1625716212.EAIaIQobChMIjqSYk8fS8QIVh5WzCh185grSEAQYASABEgIkZ_D_BwE,Information - Wooden Cork - Checkout,1,0,13270189869376228,0
266,https://www.google.com/search?q=chester+springs+pa+zip+code&oq=chester+springs+pa+&aqs=chrome.2.69i57j0l3j46.5802j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,chester springs pa zip code - Google Search,1,0,13270189900483369,0
267,https://woodencork.com/services/currency/update?currency=USD&country=US&return_to=%2Fproducts%2Fblantons-bourbon%3Fgclid%3DEAIaIQobChMIjqSYk8fS8QIVh5WzCh185grSEAQYASABEgIkZ_D_BwE%26utm_campaign%3Dgs-2020-01-08%26utm_content%3Dsag_organic%26utm_medium%3Dsmart_campaign%26utm_source%3Dgoogle%26variant%3D31421838360712,,1,0,13270189974670851,0
268,https://woodencork.com/products/blantons-bourbon?gclid=EAIaIQobChMIjqSYk8fS8QIVh5WzCh185grSEAQYASABEgIkZ_D_BwE&utm_campaign=gs-2020-01-08&utm_content=sag_organic&utm_medium=smart_campaign&utm_source=google&variant=31421838360712,,1,0,13270189974670851,0
269,https://www.google.com/search?q=liquor+store+near+me&oq=liquor+&aqs=chrome.1.69i57j0i433i457j0i402j69i61l2.3140j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,liquor store near me - Google Search,3,0,13270190354457164,0
270,"https://www.google.com/search?q=liquor+store+near+me&oq=liquor+&aqs=chrome.1.69i57j0i433i457j0i402j69i61l2.3140j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#trex=m_r:1,m_t:gwp,rc_q:liquor%2520store%2520near%2520me,rc_ui:3,ru_gwp:0%252C6,ru_q:liquor%2520store%2520near%2520me,trex_id:uVO3le",liquor store near me - Google Search,1,0,13270190280254559,0
271,https://www.yellowpages.com/blacksburg-va/liquor-stores,"Best 8 Liquor Stores in Blacksburg, VA with Reviews - YP.com",1,0,13270190307953717,0
272,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:0.380952388048172,blanton's bourbon - Google Search,1,0,13270190389589640,0
273,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:26.66666603088379,blanton's bourbon - Google Search,1,0,13270190389889231,0
274,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:1.523809552192688,blanton's bourbon - Google Search,1,0,13270190395914440,0
275,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:5.333333492279053,blanton's bourbon - Google Search,1,0,13270190399836944,0
276,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:209.5238037109375,blanton's bourbon - Google Search,1,0,13270190400135373,0
277,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:179.42857360839844,blanton's bourbon - Google Search,1,0,13270190400435577,0
278,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:181.7142791748047,blanton's bourbon - Google Search,1,0,13270190400743285,0
279,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:358.8571472167969,blanton's bourbon - Google Search,1,0,13270190401040619,0
280,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:364.952392578125,blanton's bourbon - Google Search,1,0,13270190401343394,0
281,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiOpJiTx9LxAhWHlbMKHXzmCtIYABAHGgJxbg&ae=2&ohost=www.google.com&cid=CAASEuRoonkghx-iDHuHGVKlABSUmQ&sig=AOD64_2qk4vdh42dY0gFmI4-3f47lZTuRw&ctype=5&q=&ved=2ahUKEwiYvo6Tx9LxAhWnGVkFHYeaCpwQwg96BAgBEB4&dct=1&adurl=,Buy Blanton's Original Single Barrel Bourbon Whiskey | Blanton's - Bottle Buzz Liquor #1 Online Liquor Store – BottleBuzz,2,0,13270190490276211,0
282,https://bottlebuzz.com/products/blantons-bourbon?variant=32347057225825&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&utm_campaign=gs-2021-02-06&utm_source=google&utm_medium=smart_campaign&gclid=EAIaIQobChMIjqSYk8fS8QIVh5WzCh185grSEAQYAiABEgI13vD_BwE,Buy Blanton's Original Single Barrel Bourbon Whiskey | Blanton's - Bottle Buzz Liquor #1 Online Liquor Store – BottleBuzz,2,0,13270190490276211,0
283,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:159.23809814453125,blanton's bourbon - Google Search,1,0,13270190498303732,0
284,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:708.1904907226562,blanton's bourbon - Google Search,1,0,13270190498602361,0
285,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:18.285715103149414,blanton's bourbon - Google Search,1,0,13270190498902300,0
286,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:555.047607421875,blanton's bourbon - Google Search,1,0,13270190499505361,0
287,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:674.2857055664062,blanton's bourbon - Google Search,1,0,13270190499805930,0
288,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:680.7619018554688,blanton's bourbon - Google Search,1,0,13270190500106219,0
289,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:676.5714111328125,blanton's bourbon - Google Search,1,0,13270190500409100,0
290,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:659.8095092773438,blanton's bourbon - Google Search,1,0,13270190505583439,0
291,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:566.4761962890625,blanton's bourbon - Google Search,1,0,13270190505883388,0
292,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:567.2380981445312,blanton's bourbon - Google Search,1,0,13270190506186881,0
