eventId,timeStamp,eventType,className,instanceId,pkgId
111781,1626201454003,10,,0,112
111782,1626201460311,10,,0,331
111783,1626201460312,10,,0,331
111784,1626201460318,7,,0,331
111785,1626201460319,11,,0,331
111786,1626201461332,7,,0,331
111787,1626201477986,10,,0,331
111788,1626201484030,7,,0,331
111789,1626201484036,2,com.cargurus.mobileApp.MainActivity,128624000,487
111790,1626201484139,1,com.twitter.notification.dispatch.NotificationDispatchActivity,138057115,331
111791,1626201484204,2,com.twitter.notification.dispatch.NotificationDispatchActivity,138057115,331
111792,1626201484221,1,com.twitter.deeplink.implementation.UrlInterpreterActivity,81644424,331
111793,1626201484305,2,com.twitter.deeplink.implementation.UrlInterpreterActivity,81644424,331
111794,1626201484315,1,com.twitter.android.TweetDetailActivity,159700251,331
111795,1626201484824,23,com.twitter.deeplink.implementation.UrlInterpreterActivity,81644424,331
111796,1626201484843,23,com.twitter.notification.dispatch.NotificationDispatchActivity,138057115,331
111797,1626201484843,23,com.cargurus.mobileApp.MainActivity,128624000,487
111798,1626201499931,2,com.twitter.android.TweetDetailActivity,159700251,331
111799,1626201499951,1,com.twitter.app.main.MainActivity,26224702,331
111800,1626201500528,23,com.twitter.android.TweetDetailActivity,159700251,331
111801,1626201502124,2,com.twitter.app.main.MainActivity,26224702,331
111802,1626201502135,1,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
111803,1626201502722,23,com.twitter.app.main.MainActivity,26224702,331
111804,1626201513349,7,,0,331
111805,1626201513384,2,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
111806,1626201513405,1,com.twitter.notification.dispatch.NotificationDispatchActivity,178895021,331
111807,1626201513432,2,com.twitter.notification.dispatch.NotificationDispatchActivity,178895021,331
111808,1626201513436,1,com.twitter.deeplink.implementation.UrlInterpreterActivity,196894728,331
111809,1626201513454,2,com.twitter.deeplink.implementation.UrlInterpreterActivity,196894728,331
111810,1626201513464,1,com.twitter.android.topics.landing.TopicLandingActivity,96278345,331
111811,1626201513608,23,com.twitter.deeplink.implementation.UrlInterpreterActivity,196894728,331
111812,1626201513609,23,com.twitter.notification.dispatch.NotificationDispatchActivity,178895021,331
111813,1626201513721,23,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
111814,1626201515932,12,,0,338
111815,1626201539605,2,com.twitter.android.topics.landing.TopicLandingActivity,96278345,331
111816,1626201539617,1,com.twitter.app.main.MainActivity,47119446,331
111817,1626201540115,23,com.twitter.android.topics.landing.TopicLandingActivity,96278345,331
111818,1626201561095,2,com.twitter.app.main.MainActivity,47119446,331
111819,1626201561160,1,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
111820,1626201561688,23,com.twitter.app.main.MainActivity,47119446,331
111821,1626201563590,10,,0,338
111822,1626201580680,10,,0,457
111823,1626201581191,10,,0,45
111824,1626201582015,11,,0,427
111825,1626201582016,11,,0,374
111826,1626201582017,11,,0,443
111827,1626201582209,10,,0,457
111828,1626201582724,10,,0,323
111829,1626201583246,10,,0,334
111830,1626201583247,11,,0,334
111831,1626201583759,10,,0,323
111832,1626201583760,10,,0,323
111833,1626201583760,10,,0,323
111834,1626201583760,10,,0,472
111835,1626201583761,11,,0,472
111836,1626201584082,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
111837,1626201584104,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
111838,1626201584285,12,,0,45
111839,1626201586424,10,,0,148
111840,1626201587458,7,,0,323
111841,1626201587973,10,,0,323
111842,1626201588490,10,,0,323
111843,1626201589005,10,,0,323
111844,1626201589528,10,,0,323
111845,1626201591063,10,,0,402
111846,1626201591065,11,,0,402
111847,1626201591768,12,,0,323
111848,1626201592289,10,,0,323
111849,1626201592290,7,,0,334
111850,1626201592290,11,,0,334
111851,1626201596828,11,,0,332
111852,1626201597264,10,,0,472
111853,1626201598275,10,,0,344
111854,1626201598276,11,,0,344
111855,1626201606265,7,,0,334
111856,1626201606314,2,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
111857,1626201606327,1,com.instagram.mainactivity.MainActivity,40903713,334
111858,1626201606940,23,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
111859,1626201674126,2,com.instagram.mainactivity.MainActivity,40903713,334
111860,1626201674141,1,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
111861,1626201674651,23,com.instagram.mainactivity.MainActivity,40903713,334
111862,1626201704851,10,,0,331
111863,1626201707587,7,,0,331
111864,1626201709973,10,,0,331
111865,1626201711073,7,,0,331
111866,1626201712771,10,,0,331
111867,1626201713791,7,,0,331
111868,1626201715942,7,,0,331
111869,1626201716454,10,,0,331
111870,1626201717459,7,,0,331
111871,1626201721952,7,,0,331
111872,1626201721997,2,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
111873,1626201722016,1,com.twitter.notification.dispatch.NotificationDispatchActivity,25861939,331
111874,1626201722034,2,com.twitter.notification.dispatch.NotificationDispatchActivity,25861939,331
111875,1626201722038,1,com.twitter.deeplink.implementation.UrlInterpreterActivity,146397511,331
111876,1626201722056,2,com.twitter.deeplink.implementation.UrlInterpreterActivity,146397511,331
111877,1626201722064,1,com.twitter.android.TweetDetailActivity,129711298,331
111878,1626201722341,23,com.twitter.deeplink.implementation.UrlInterpreterActivity,146397511,331
111879,1626201722343,23,com.twitter.notification.dispatch.NotificationDispatchActivity,25861939,331
111880,1626201722354,23,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
111881,1626201724905,2,com.twitter.android.TweetDetailActivity,129711298,331
111882,1626201724918,1,com.twitter.app.main.MainActivity,200327812,331
111883,1626201725347,23,com.twitter.android.TweetDetailActivity,129711298,331
111884,1626201726743,2,com.twitter.app.main.MainActivity,200327812,331
111885,1626201726753,1,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
111886,1626201727323,23,com.twitter.app.main.MainActivity,200327812,331
111887,1626201729826,7,,0,112
111888,1626201734481,7,,0,331
111889,1626201737322,7,,0,331
111890,1626201751188,7,,0,331
111891,1626201755727,7,,0,331
111892,1626201755750,2,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
111893,1626201755789,1,com.twitter.notification.dispatch.NotificationDispatchActivity,96808522,331
111894,1626201755802,2,com.twitter.notification.dispatch.NotificationDispatchActivity,96808522,331
111895,1626201755807,1,com.twitter.deeplink.implementation.UrlInterpreterActivity,95351269,331
111896,1626201755824,2,com.twitter.deeplink.implementation.UrlInterpreterActivity,95351269,331
111897,1626201755832,1,com.twitter.android.TweetDetailActivity,5225184,331
111898,1626201756448,23,com.twitter.deeplink.implementation.UrlInterpreterActivity,95351269,331
111899,1626201756449,23,com.twitter.notification.dispatch.NotificationDispatchActivity,96808522,331
111900,1626201756453,23,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
111901,1626201767187,2,com.twitter.android.TweetDetailActivity,5225184,331
111902,1626201767206,1,com.twitter.app.main.MainActivity,234539679,331
111903,1626201767629,23,com.twitter.android.TweetDetailActivity,5225184,331
111904,1626201768561,2,com.twitter.app.main.MainActivity,234539679,331
111905,1626201768586,1,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
111906,1626201769151,23,com.twitter.app.main.MainActivity,234539679,331
111907,1626201775482,7,,0,331
111908,1626201779887,16,,0,1
111909,1626201780291,2,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
111910,1626201780344,23,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
111911,1626201780560,17,,0,1
111912,1626201985033,11,,0,427
111913,1626201985039,11,,0,374
111914,1626201985039,11,,0,443
111915,1626201987590,11,,0,346
111916,1626201987626,11,,0,198
111917,1626203185009,11,,0,389
111918,1626203679008,11,,0,329
111919,1626204388666,8,,0,323
111920,1626205482338,11,,0,346
111921,1626205482340,11,,0,198
111922,1626205589398,19,org.thoughtcrime.securesms.service.GenericForegroundService,0,336
111923,1626205589607,12,,0,336
111924,1626205589735,20,org.thoughtcrime.securesms.service.GenericForegroundService,0,336
111925,1626205590548,11,,0,334
111926,1626205590549,11,,0,323
111927,1626205590573,11,,0,332
111928,1626205590574,11,,0,331
111929,1626205590574,11,,0,487
111930,1626205591423,11,,0,316
111931,1626205591456,11,,0,332
111932,1626205604825,11,,0,323
111933,1626205633634,11,,0,429
111934,1626205657450,11,,0,385
111935,1626205657485,11,,0,420
111936,1626205657628,11,,0,450
111937,1626205657640,11,,0,330
111938,1626206163839,12,,0,344
111939,1626206539265,11,,0,247
111940,1626206539266,11,,0,323
111941,1626207385231,19,com.samsung.android.app.omcagent.process.download.DownloaderOMCIntentService,0,173
111942,1626207385442,12,,0,173
111943,1626207386122,20,com.samsung.android.app.omcagent.process.download.DownloaderOMCIntentService,0,173
111944,1626208490603,11,,0,332
111945,1626208718853,12,,0,338
111946,1626208719699,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
111947,1626208719710,11,,0,429
111948,1626208719909,12,,0,198
111949,1626208723717,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
111950,1626209710055,11,,0,332
111951,1626210392879,12,,0,112
111952,1626210888761,11,,0,427
111953,1626210888761,11,,0,374
111954,1626210888761,11,,0,443
111955,1626214629942,15,,0,1
111956,1626214630079,11,,0,389
111957,1626214630375,12,,0,337
111958,1626214634950,16,,0,1
111959,1626214821879,15,,0,1
111960,1626214824748,1,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
111961,1626214824804,18,,0,1
111962,1626214825152,11,,0,247
111963,1626214825164,11,,0,323
111964,1626214826291,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
111965,1626214826393,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
111966,1626214826496,12,,0,45
111967,1626214827232,12,,0,457
111968,1626214827658,7,,0,45
111969,1626214828387,7,,0,45
111970,1626214828686,2,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
111971,1626214828745,1,com.samsung.android.weather.app.particulars.WXPDrawerActivity,115434421,45
111972,1626214828802,12,,0,45
111973,1626214829430,11,,0,332
111974,1626214829553,23,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
111975,1626214832093,12,,0,337
111976,1626214834472,12,,0,198
111977,1626214836706,11,,0,341
111978,1626214839709,2,com.samsung.android.weather.app.particulars.WXPDrawerActivity,115434421,45
111979,1626214839743,1,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
111980,1626214840236,23,com.samsung.android.weather.app.particulars.WXPDrawerActivity,115434421,45
111981,1626214841376,16,,0,1
111982,1626214841820,2,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
111983,1626214841881,23,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
111984,1626214842213,17,,0,1
111985,1626214844547,11,,0,346
111986,1626214844548,11,,0,198
111987,1626214848190,15,,0,1
111988,1626214848433,12,,0,198
111989,1626214857435,12,,0,198
111990,1626214859885,16,,0,1
111991,1626214860222,12,,0,198
111992,1626214860453,11,,0,316
111993,1626214880383,12,,0,198
111994,1626214900529,12,,0,198
111995,1626214930728,12,,0,198
111996,1626214960935,12,,0,198
111997,1626214981080,12,,0,198
111998,1626215001228,12,,0,198
111999,1626215031738,12,,0,198
112000,1626215061957,12,,0,198
112001,1626215092148,12,,0,198
112002,1626215102233,12,,0,198
112003,1626215121830,11,,0,429
112004,1626215142510,12,,0,198
112005,1626215172703,12,,0,198
112006,1626215203206,12,,0,198
112007,1626215213259,12,,0,198
112008,1626215253549,12,,0,198
112009,1626215293881,12,,0,198
112010,1626215313984,12,,0,198
112011,1626215324044,12,,0,198
112012,1626215364348,12,,0,198
112013,1626215374732,12,,0,198
112014,1626215404923,12,,0,198
112015,1626215419876,12,,0,148
112016,1626215425155,11,,0,247
112017,1626215425157,11,,0,323
112018,1626215435133,12,,0,198
112019,1626215436713,11,,0,341
112020,1626215445216,12,,0,198
112021,1626215485490,12,,0,198
112022,1626215525784,12,,0,198
112023,1626215556268,12,,0,198
112024,1626215566338,12,,0,198
112025,1626215606631,12,,0,198
112026,1626215646913,12,,0,198
112027,1626215667060,12,,0,198
112028,1626215677141,12,,0,198
112029,1626215691989,11,,0,332
112030,1626215717406,12,,0,198
112031,1626215727468,12,,0,198
112032,1626215757992,12,,0,198
112033,1626215775199,11,,0,247
112034,1626215775200,11,,0,323
112035,1626215788194,12,,0,198
112036,1626215808322,12,,0,198
112037,1626215838530,12,,0,198
112038,1626215878813,12,,0,198
112039,1626215909029,12,,0,198
112040,1626215919357,12,,0,198
112041,1626215929524,12,,0,198
112042,1626215959653,12,,0,198
112043,1626215989866,12,,0,198
112044,1626215999932,12,,0,198
112045,1626216040194,12,,0,198
112046,1626216050281,12,,0,198
112047,1626216070407,12,,0,198
112048,1626216100899,12,,0,198
112049,1626216110962,12,,0,198
112050,1626216151248,12,,0,198
112051,1626216161298,12,,0,198
112052,1626216191516,12,,0,198
112053,1626216209170,15,,0,1
112054,1626216214092,16,,0,1
112055,1626216505270,15,,0,1
112056,1626216505349,11,,0,427
112057,1626216505355,11,,0,443
112058,1626216505355,11,,0,374
112059,1626216508623,1,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
112060,1626216508668,18,,0,1
112061,1626216509723,10,,0,337
112062,1626216509725,10,,0,338
112063,1626216509726,10,,0,112
112064,1626216509727,10,,0,148
112065,1626216509728,10,,0,45
112066,1626216510725,10,,0,344
112067,1626216510726,10,,0,457
112068,1626216513585,16,,0,1
112069,1626216513979,2,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
112070,1626216514018,23,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
112071,1626216514270,17,,0,1
112072,1626216884365,11,,0,477
112073,1626216884365,11,,0,323
112074,1626216884366,11,,0,247
112075,1626216884367,11,,0,332
112076,1626217195965,11,,0,374
112077,1626217195966,11,,0,389
112078,1626217195967,11,,0,427
112079,1626217195967,11,,0,443
112080,1626218682566,11,,0,332
112081,1626218789706,11,,0,477
112082,1626219510577,12,,0,338
112083,1626219511092,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
112084,1626219511136,11,,0,429
112085,1626219511313,12,,0,198
112086,1626219515106,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
112087,1626219899010,11,,0,346
112088,1626219899011,11,,0,198
112089,1626223059133,11,,0,332
112090,1626223815487,11,,0,427
112091,1626223815489,11,,0,374
112092,1626223815490,11,,0,443
112093,1626224663234,11,,0,332
112094,1626230110264,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
112095,1626230110520,12,,0,45
112096,1626230118703,12,,0,323
112097,1626230118834,12,,0,323
112098,1626230120570,11,,0,332
112099,1626230122667,11,,0,332
112100,1626230122670,11,,0,247
112101,1626230122670,11,,0,323
112102,1626230133239,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
112103,1626230241822,11,,0,427
112104,1626230241823,11,,0,443
112105,1626230241823,11,,0,374
112106,1626230311443,12,,0,338
112107,1626230312028,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
112108,1626230312244,12,,0,198
112109,1626230316060,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
112110,1626231082364,11,,0,429
112111,1626231082368,11,,0,427
112112,1626231082369,11,,0,374
112113,1626231082369,11,,0,443
112114,1626231453293,11,,0,346
112115,1626231453294,11,,0,198
112116,1626234321382,11,,0,346
112117,1626234321841,11,,0,198
112118,1626236258601,11,,0,427
112119,1626236258602,11,,0,374
112120,1626236258602,11,,0,443
112121,1626238584692,11,,0,427
112122,1626238584700,11,,0,374
112123,1626238584701,11,,0,443
112124,1626242584615,11,,0,332
112125,1626242607595,11,,0,332
112126,1626243137640,11,,0,346
112127,1626243137640,11,,0,477
112128,1626243137641,11,,0,374
112129,1626243137642,11,,0,454
112130,1626243137642,11,,0,487
112131,1626243137643,11,,0,427
112132,1626243137643,11,,0,443
112133,1626243137644,11,,0,198
112134,1626243748035,11,,0,454
112135,1626243752806,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
