tag,lensId,lensIconContentUri
schnee,40776070905,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FVLpd3o81sv8HJIBM7qNrA%3Fbo%3DEhgaABoAMgF9OgEEQgYI1q7M8AVIAlASYAE%253D%26uc%3D18
kar,40776070905,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FVLpd3o81sv8HJIBM7qNrA%3Fbo%3DEhgaABoAMgF9OgEEQgYI1q7M8AVIAlASYAE%253D%26uc%3D18
nieve,40776070905,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FVLpd3o81sv8HJIBM7qNrA%3Fbo%3DEhgaABoAMgF9OgEEQgYI1q7M8AVIAlASYAE%253D%26uc%3D18
neve,40776070905,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FVLpd3o81sv8HJIBM7qNrA%3Fbo%3DEhgaABoAMgF9OgEEQgYI1q7M8AVIAlASYAE%253D%26uc%3D18
снег,40776070905,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FVLpd3o81sv8HJIBM7qNrA%3Fbo%3DEhgaABoAMgF9OgEEQgYI1q7M8AVIAlASYAE%253D%26uc%3D18
salju,40776070905,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FVLpd3o81sv8HJIBM7qNrA%3Fbo%3DEhgaABoAMgF9OgEEQgYI1q7M8AVIAlASYAE%253D%26uc%3D18
hiver,26258287317,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2F3lE38i36kptGVzDqDr2s8%3Fbo%3DEhgaABoAMgF9OgEEQgYI7aTQ8AVIAlASYAE%253D%26uc%3D18
الشتاء,26258287317,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2F3lE38i36kptGVzDqDr2s8%3Fbo%3DEhgaABoAMgF9OgEEQgYI7aTQ8AVIAlASYAE%253D%26uc%3D18
kış,26258287317,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2F3lE38i36kptGVzDqDr2s8%3Fbo%3DEhgaABoAMgF9OgEEQgYI7aTQ8AVIAlASYAE%253D%26uc%3D18
invierno,26258287317,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2F3lE38i36kptGVzDqDr2s8%3Fbo%3DEhgaABoAMgF9OgEEQgYI7aTQ8AVIAlASYAE%253D%26uc%3D18
inverno,26258287317,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2F3lE38i36kptGVzDqDr2s8%3Fbo%3DEhgaABoAMgF9OgEEQgYI7aTQ8AVIAlASYAE%253D%26uc%3D18
зима,26258287317,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2F3lE38i36kptGVzDqDr2s8%3Fbo%3DEhgaABoAMgF9OgEEQgYI7aTQ8AVIAlASYAE%253D%26uc%3D18
musim dingin,26258287317,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2F3lE38i36kptGVzDqDr2s8%3Fbo%3DEhgaABoAMgF9OgEEQgYI7aTQ8AVIAlASYAE%253D%26uc%3D18
brouillard,40148550927,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FiNYNzP46lomXNjM41YoiE%3Fbo%3DEhgaABoAMgF9OgEEQgYIu9Dy8AVIAlASYAE%253D%26uc%3D18
ضباب,40148550927,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FiNYNzP46lomXNjM41YoiE%3Fbo%3DEhgaABoAMgF9OgEEQgYIu9Dy8AVIAlASYAE%253D%26uc%3D18
nebel,40148550927,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FiNYNzP46lomXNjM41YoiE%3Fbo%3DEhgaABoAMgF9OgEEQgYIu9Dy8AVIAlASYAE%253D%26uc%3D18
sis,40148550927,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FiNYNzP46lomXNjM41YoiE%3Fbo%3DEhgaABoAMgF9OgEEQgYIu9Dy8AVIAlASYAE%253D%26uc%3D18
niebla,40148550927,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FiNYNzP46lomXNjM41YoiE%3Fbo%3DEhgaABoAMgF9OgEEQgYIu9Dy8AVIAlASYAE%253D%26uc%3D18
névoa,40148550927,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FiNYNzP46lomXNjM41YoiE%3Fbo%3DEhgaABoAMgF9OgEEQgYIu9Dy8AVIAlASYAE%253D%26uc%3D18
туман,40148550927,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FiNYNzP46lomXNjM41YoiE%3Fbo%3DEhgaABoAMgF9OgEEQgYIu9Dy8AVIAlASYAE%253D%26uc%3D18
kabut,40148550927,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FiNYNzP46lomXNjM41YoiE%3Fbo%3DEhgaABoAMgF9OgEEQgYIu9Dy8AVIAlASYAE%253D%26uc%3D18
fog,40148550927,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FiNYNzP46lomXNjM41YoiE%3Fbo%3DEhgaABoAMgF9OgEEQgYIu9Dy8AVIAlASYAE%253D%26uc%3D18
pluie,53546841072,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FynPeCTAsvi14BY3okVGfB%3Fbo%3DEhgaABoAMgF9OgEEQgYIhePv_AVIAlASYAE%253D%26uc%3D18
تمطر,53546841072,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FynPeCTAsvi14BY3okVGfB%3Fbo%3DEhgaABoAMgF9OgEEQgYIhePv_AVIAlASYAE%253D%26uc%3D18
regen,53546841072,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FynPeCTAsvi14BY3okVGfB%3Fbo%3DEhgaABoAMgF9OgEEQgYIhePv_AVIAlASYAE%253D%26uc%3D18
yağmur,53546841072,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FynPeCTAsvi14BY3okVGfB%3Fbo%3DEhgaABoAMgF9OgEEQgYIhePv_AVIAlASYAE%253D%26uc%3D18
lluvia,53546841072,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FynPeCTAsvi14BY3okVGfB%3Fbo%3DEhgaABoAMgF9OgEEQgYIhePv_AVIAlASYAE%253D%26uc%3D18
chuva,53546841072,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FynPeCTAsvi14BY3okVGfB%3Fbo%3DEhgaABoAMgF9OgEEQgYIhePv_AVIAlASYAE%253D%26uc%3D18
дождь,53546841072,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FynPeCTAsvi14BY3okVGfB%3Fbo%3DEhgaABoAMgF9OgEEQgYIhePv_AVIAlASYAE%253D%26uc%3D18
hujan,53546841072,content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FynPeCTAsvi14BY3okVGfB%3Fbo%3DEhgaABoAMgF9OgEEQgYIhePv_AVIAlASYAE%253D%26uc%3D18
