_id,mccmnc,gid1,gid2,plmn,imsi_prefix_xpattern,spn,apn,iccid_prefix,privilege_access_rule,carrier_name,carrier_id,parent_carrier_id
496,24201,,,,,,,,,Telenor,958,-1
497,24202,,,,,,,,,Telia,959,-1
498,24203,,,,,,,,,Teletopia Mobile Communications AS,960,-1
499,24204,,,,,,,,,Tele2 Norge AS,961,-1
500,42901,,,,,,,,,Nepal Telecommunications,962,-1
501,42903,,,,,,,,,Nepal Telecommunications,962,-1
502,53000,,,,,,,,,Reserved for AMPS MIN based IMSI's,963,-1
503,53002,,,,,,,,,Teleom New Zealand CDMA Network,965,-1
504,53003,,,,,,,,,Woosh Wireless - CDMA Network,966,-1
505,53004,,,,,,,,,TelstraClear - GSM Network,967,-1
506,53005,,,,,,,,,Spark,968,-1
507,53024,,,,,,,,,2degrees,969,-1
508,42202,,,,,,,,,Omantel,970,-1
509,42204,,,,,,,,,Omantel,970,-1
510,42203,,,,,,,,,Ooredoo,971,-1
511,71401,,,,,,,,,Cable & Wireless Panama S.A.,973,-1
512,71402,,,,,,,,,Movistar,974,-1
513,714020,,,,,,,,,Movistar,974,-1
514,64710,,,,,,,,,Société Réunionnaise du Radiotéléphone,1008,-1
515,22603,,,,,telekom.ro,,,,Telekom Romania,1010,-1
516,22603,,,,,cosmote,,,,Telekom Romania,1010,-1
517,22603,,,,,frog,,,,Telekom Romania,1010,-1
518,22603,,,,,mtv mobile,,,,Telekom Romania,1010,-1
519,22606,,,,,telekom.ro,,,,Telekom Romania,1010,-1
520,22606,,,,,cosmote,,,,Telekom Romania,1010,-1
521,22606,,,,,frog,,,,Telekom Romania,1010,-1
522,22606,,,,,mtv mobile,,,,Telekom Romania,1010,-1
523,22610,,,,,,,,,Orange,1011,-1
524,22001,,,,,,,,,Telenor d.o.o.,1012,-1
525,22002,,,,,,,,,Telenor d.o.o.,1012,-1
526,22003,,,,,,,,,Telekom Srbija a.d.,1013,-1
527,22005,,,,,,,,,Vip mobile d.o.o.,1014,-1
528,25002,,,,,,,,,MegaFon,1016,-1
529,25004,,,,,,,,,Sibchallenge,1018,-1
530,25007,,,,,,,,,BM Telecom,1020,-1
531,25010,,,,,,,,,Don Telecom,1021,-1
532,25011,,,,,,,,,Orensot,1022,-1
533,25013,,,,,,,,,Kuban GSM,1024,-1
534,25016,,,,,,,,,New Telephone Company,1025,-1
535,25019,,,,,,,,,Volgograd Mobile,1027,-1
536,25003,,,,,,,,,Tele2,1028,-1
537,25005,,,,,,,,,Tele2,1028,-1
538,25012,,,,,,,,,Tele2,1028,-1
539,25017,,,,,,,,,Tele2,1028,-1
540,25020,,,,,,,,,Tele2,1028,-1
541,25039,,,,,,,,,Tele2,1028,-1
542,25028,,,,,,,,,Extel,1029,-1
543,25044,,,,,,,,,Stuvtelesot,1031,-1
544,61904,,,,,,,,,Comium (Sierra Leone) Ltd.,1074,-1
545,61905,,,,,,,,,Lintel (Sierra Leone) Ltd.,1075,-1
546,61925,,,,,,,,,Mobitel,1076,-1
547,61940,,,,,,,,,Datatel (SL) Ltd GSM,1077,-1
548,63730,,,,,,,,,Golis Telecommunications Company,1082,-1
549,74602,,,,,,,,,Telesur,1083,-1
550,74603,,,,,,,,,Digicel,1084,-1
551,74604,,,,,,,,,Intelsur,1085,-1
552,62601,,,,,,,,,Companhia Santomese de Telecomunicaçôes,1086,-1
553,70602,,,,,,,,,"Digicel, S.A. de C.V.",1087,-1
554,41701,,,,,,,,,Syriatel,1088,-1
555,41702,,,,,,,,,Spacetel Syria,1089,-1
556,41709,,,,,,,,,Syrian Telecom,1090,-1
557,65310,,,,,,,,,Swazi MTN,1091,-1
558,376352,,,,,,,,,IslandCom Communications Ltd.,1092,-1
559,62201,,,,,,,,,Airtel Chad,1093,-1
560,62202,,,,,,,,,Tchad Mobile,1094,-1
561,61501,,,,,,,,,Togo Telecom,1095,-1
562,52000,,,,,,,,,CAT CDMA,1096,-1
563,52002,,,,,,,,,CAT CDMA,1096,-1
564,52001,,,,,,,,,AIS GSM,1097,-1
565,52003,,,,,,,,,AIS,1098,-1
566,90103,,,,,,,,,"Iridium Satellite, LLC (GMSS)",1136,-1
567,90104,,,,,,,,,Globalstar,1137,-1
568,90105,,,,,,,,,Thuraya RMSS Network,1138,-1
569,90106,,,,,,,,,Thuraya Satellite Telecommunications Company,1139,-1
570,310060,,,,,,,,,Consolidated Telcom,1166,-1
571,310080,,,,,,,,,Corr Wireless Communications LLC,1168,-1
572,310100,,,,,,,,,New Mexico RSA 4 East Ltd. Partnership,1170,-1
573,310340,,,,,,,,,"High Plains Midwest LLC, dba Wetlink Communications",1183,-1
574,310350,,,,,,,,,Mohave Cellular L.P.,1184,-1
575,310360,,,,,,,,,Cellular Network Partnership dba Pioneer Cellular,1185,-1
576,310370,,,,,,,,,Guamcell Cellular and Paging,1186,-1
577,310030,,,,,,,,,AT&T,1187,-1
578,310070,,,,,,,,,AT&T,1187,-1
579,310170,,,,,,,,,AT&T,1187,-1
580,310280,,,,,,,,,AT&T,1187,-1
581,310380,,,,,,,,,AT&T,1187,-1
582,310410,,,,,,,,,AT&T,1187,-1
583,310560,,,,,,,,,AT&T,1187,-1
584,310680,,,,,,,,,AT&T,1187,-1
585,310950,,,,,,,,,AT&T,1187,-1
586,311180,,,,,,,,,AT&T,1187,-1
587,310390,,,,,,,,,TX-11 Acquistion LLC,1188,-1
588,310400,,,,,,,,,Wave Runner LLC,1189,-1
589,311250,,,,,,,,,Wave Runner LLC,1189,-1
590,310420,,,,,,,,,Cincinnati Bell Wireless LLC,1190,-1
591,310430,,,,,,,,,Alaska Digitel LLC,1191,-1
592,310440,,,,,,,,,Numerex Corp.,1192,-1
593,310450,,,,,,,,,North East Cellular Inc.,1193,-1
594,310460,,,,,,,,,TMP Corporation,1194,-1
595,310480,,,,,,,,,Choice Phone LLC,1195,-1
596,311120,,,,,,,,,Choice Phone LLC,1195,-1
597,310500,,,,,,,,,"Public Service Cellular, Inc.",1196,-1
598,310510,,,,,,,,,Airtel Wireless LLC,1197,-1
599,310520,,,,,,,,,VeriSign,1198,-1
600,310540,,,,,,,,,Oklahoma Western Telephone Company,1199,-1
601,310960,,,,,,,,,UBET Wireless,1234,-1
602,310970,,,,,,,,,Globalstar USA,1235,-1
603,311000,,,,,,,,,Mid-Tex Cellular Ltd.,1236,-1
604,311010,,,,,,,,,"Chariton Valley Communications Corp., Inc.",1237,-1
605,311020,,,,,,,,,Missouri RSA No. 5 Partnership,1238,-1
606,311030,,,,,,,,,"Indigo Wireless, Inc.",1239,-1
607,311040,,,,,,,,,"Commet Wireless, LLC",1240,-1
608,311050,,,,,,,,,Thumb Cellular Limited Partnership,1241,-1
609,311060,,,,,,,,,Space Data Corporation,1242,-1
610,311070,,,,,,,,,Easterbrooke Cellular Corporation,1243,-1
611,311080,,,,,,,,,Pine Telephone Company dba Pine Cellular,1244,-1
612,311090,,,,,,,,,Siouxland PCS,1245,-1
613,311110,,,,,,,,,Alltel Communications Inc.,1246,-1
614,311270,,,,,,,,,Alltel Communications Inc.,1246,-1
615,311271,,,,,,,,,Alltel Communications Inc.,1246,-1
616,311272,,,,,,,,,Alltel Communications Inc.,1246,-1
617,311273,,,,,,,,,Alltel Communications Inc.,1246,-1
618,311274,,,,,,,,,Alltel Communications Inc.,1246,-1
619,311275,,,,,,,,,Alltel Communications Inc.,1246,-1
620,311276,,,,,,,,,Alltel Communications Inc.,1246,-1
621,311277,,,,,,,,,Alltel Communications Inc.,1246,-1
622,311278,,,,,,,,,Alltel Communications Inc.,1246,-1
623,311279,,,,,,,,,Alltel Communications Inc.,1246,-1
624,311140,,,,,,,,,MBO Wireless Inc./Cross Telephone Company,1247,-1
625,311150,,,,,,,,,Wilkes Cellular Inc.,1248,-1
626,311320,,,,,,,,,Commnet Wireless LLC,1261,-1
627,311330,,,,,,,,,Bag Tussel Wireless LLC,1262,-1
628,311340,,,,,,,,,Illinois Valley Cellular,1263,-1
629,311350,,,,,,,,,Torrestar Networks Inc,1264,-1
630,311360,,,,,,,,,Stelera Wireless LLC,1265,-1
631,45201,,,,,,,,,Mobifone,1299,-1
632,45202,,,,,,,,,Vinaphone,1300,-1
633,54101,,,,,,,,,SMILE,1301,-1
634,54901,,,,,,,,,Telecom Samoa Cellular Ltd.,1302,-1
635,65506,,,,,,,,,Sentech (Pty) Ltd.,1307,-1
636,65507,,,,,,,,,Cell C (Pty) Ltd.,1308,-1
637,65510,,,,,,,,,MTN,1309,-1
638,65512,,,,,,,,,MTN,1309,-1
639,65511,,,,,,,,,SAPS Gauteng,1310,-1
640,65521,,,,,,,,,Cape Town Metropolitan Council,1311,-1
641,65530,,,,,,,,,Bokamoso Consortium,1312,-1
642,65531,,,,,,,,,Karabo Telecoms (Pty) Ltd.,1313,-1
643,65532,,,,,,,,,Ilizwi Telecommunications,1314,-1
644,65533,,,,,,,,,Thinta Thinta Telecommunications,1315,-1
645,65534,,,,,,,,,Bokone Telecoms,1316,-1
646,65535,,,,,,,,,Kingdom Communications,1317,-1
647,65536,,,,,,,,,Amatole Telecommunication Services,1318,-1
648,64501,,,,,,,,,Airtel Zambia,1319,-1
649,64502,,,,,,,,,Telecel Zambia Ltd.,1320,-1
650,64503,,,,,,,,,Zamtel,1321,-1
651,64801,,,,,,,,,Net One,1322,-1
652,344920,,,,,,,,,Cable & Wireless (Antigua),1325,-1
653,344930,,,,,,,,,AT&T Wireless (Antigua),1326,-1
654,365010,,,,,,,,,Weblinks Limited,1327,-1
655,27601,01,,,,,,,,Telekom Albania,1328,-1
656,27602,,,,,vodafone al,,,,Vodafone,1329,-1
657,27603,,,,,,,,,Eagle Mobile,1330,-1
658,36251,,,,,,,,,TELCELL GSM,1331,-1
659,36269,,,,,,,,,CT GSM,1332,-1
660,36291,,,,,,,,,SETEL GSM,1333,-1
661,63102,,,,,,,,,Unitel,1334,-1
662,722010,,,,,,,,,Compañía de Radiocomunicaciones Moviles S.A.,1335,-1
663,722020,,,,,,,,,Nextel Argentina srl,1336,-1
664,722070,,,,,,,,,Movistar,1337,-1
665,72207,,,,,,,,,Movistar,1337,-1
666,722310,,,,,,,,,Claro AR,1338,-1
667,72231,,,,,,,,,Claro AR,1338,-1
668,722320,,,,,,,,,Compañía de Telefonos del Interior Norte S.A.,1339,-1
669,722330,,,,,,,,,Compañía de Telefonos del Interior S.A.,1340,-1
670,722340,,,,,,,,,Telecom Personal S.A.,1341,-1
671,72234,,,,,,,,,Telecom Personal S.A.,1341,-1
672,722341,,,,,,,,,Telecom Personal S.A.,1341,-1
673,23208,,,,,,,,,Telefonica Austria,1343,-1
674,23205,,,,,,,,,Drei,1344,-1
675,23210,,,,,,,,,Drei,1344,-1
676,50501,,,,,,,,,Telstra,1345,-1
677,50511,,,,,,,,,Telstra,1345,-1
678,50571,,,,,,,,,Telstra,1345,-1
679,50572,,,,,,,,,Telstra,1345,-1
680,50504,,,,,,,,,Department of Defence,1346,-1
681,50505,,,,,,,,,The Ozitel Network Pty. Ltd.,1347,-1
682,50506,,,,,,,,,Hutchison 3G Australia Pty. Ltd.,1348,-1
683,50508,,,,,,,,,One.Tel GSM 1800 Pty. Ltd.,1349,-1
684,50599,,,,,,,,,One.Tel GSM 1800 Pty. Ltd.,1349,-1
685,50509,,,,,,,,,Airnet Commercial Australia Ltd.,1350,-1
686,50512,,,,,,,,,Hutchison Telecommunications (Australia) Pty. Ltd.,1351,-1
687,50514,,,,,,,,,AAPT Ltd.,1352,-1
688,50515,,,,,,,,,3GIS Pty Ltd. (Telstra & Hutchison 3G),1353,-1
689,40001,,,,,,,,,Azercell Limited Liability Joint Venture,1354,-1
690,40003,,,,,,,,,Catel JV,1355,-1
691,40004,,,,,,,,,Azerphone LLC,1356,-1
692,21803,,,,,,,,,Eronet Mobile Communications Ltd.,1357,-1
693,21805,,,,,,,,,MOBI'S (Mobilina Srpske),1358,-1
694,21890,,,,,,,,,GSMBIH,1359,-1
695,342600,,,,,,,,,Cable & Wireless (Barbados) Ltd.,1360,-1
696,342820,,,,,,,,,Sunbeach Communications,1361,-1
697,47001,,,,,,,,,GramenPhone,1362,-1
698,47002,,,,,,,,,Aktel,1363,-1
699,47003,,,,,,,,,Mobile 2000,1364,-1
700,20601,,,,,,,,,Proximus,1365,-1
701,20610,,,,,,,,,Orange,1366,-1
702,20620,,,,,,,,,BASE,1367,-1
703,61302,,,,,,,,,Orange,1368,-1
704,61303,,,,,,,,,Telecel,1369,-1
705,28401,,,,,,,,,A1,1370,-1
706,28405,,,,,,,,,Telenor,1371,-1
707,42601,,,,,,,,,Batelco,1372,-1
708,42605,,,,,,,,,Batelco,1372,-1
709,64201,,,,,,,,,Spacetel Burundi,1373,-1
710,64202,,,,,,,,,Safaris,1374,-1
711,64203,,,,,,,,,Telecel Burundi Company,1375,-1
712,61601,,,,,,,,,Libercom,1376,-1
713,61602,,,,,,,,,Telecel,1377,-1
714,61603,,,,,,,,,Spacetel Benin,1378,-1
715,52811,,,,,,,,,DST Com,1379,-1
716,73601,,,,,,,,,Nuevatel S.A.,1380,-1
717,73602,,,,,,,,,ENTEL S.A.,1381,-1
718,73603,,,,,,,,,Telecel S.A.,1382,-1
719,72400,,,,,,,,,Nextel,1383,-1
720,72439,,,,,,,,,Nextel,1383,-1
721,72401,,,,,,,,,CRT Cellular,1384,-1
722,72402,,,,,,,,,TIM,1385,-1
723,72403,,,,,,,,,TIM,1385,-1
724,72404,,,,,,,,,TIM,1385,-1
725,72407,,,,,,,,,Sercontel Cel,1388,-1
726,72430,,,,,,,,,Oi,1389,-1
727,72431,,,,,,,,,Oi,1389,-1
728,72424,,,,,,,,,Oi,1389,-1
729,72432,,,,,,,,,CTBC Celular,1390,-1
730,72433,,,,,,,,,CTBC Celular,1390,-1
731,72434,,,,,,,,,CTBC Celular,1390,-1
732,72435,,,,,,,,,Telebahia Cel,1391,-1
733,72437,,,,,,,,,Telergipe Cel,1392,-1
734,72441,,,,,,,,,Telpe Cel,1394,-1
735,72443,,,,,,,,,Telepisa Cel,1395,-1
736,72445,,,,,,,,,Telpa Cel,1396,-1
737,72447,,,,,,,,,Telern Cel,1397,-1
738,72448,,,,,,,,,Teleceara Cel,1398,-1
739,72451,,,,,,,,,Telma Cel,1399,-1
740,72453,,,,,,,,,Telepara Cel,1400,-1
741,72455,,,,,,,,,Teleamazon Cel,1401,-1
742,40217,,,,,,,,,B-Mobile of Bhutan Telecom,1402,-1
743,302720,,,,,,,,,Rogers,1403,-1
744,30272,,,,,,,,,Rogers,1403,-1
745,302220,5455,,,,,,,,TELUS Mobility,1404,-1
746,302221,5455,,,,,,,,TELUS Mobility,1404,-1
747,30222,5455,,,,,,,,TELUS Mobility,1404,-1
748,30286,5455,,,,,,,,TELUS Mobility,1404,-1
749,63001,,,,,,,,,Vodacom Congo RDC sprl,1405,-1
750,63005,,,,,,,,,Supercell Sprl,1406,-1
751,63086,,,,,,,,,Orange RDC,1407,-1
752,62301,,,,,,,,,Centrafrique Telecom Plus (CTP),1408,-1
753,62302,,,,,,,,,Telecel Centrafrique (TC),1409,-1
754,62303,,,,,,,,,Orange Centrafricaine,1410,-1
755,62901,,,,,,,,,Airtel Congo,1411,-1
756,62910,,,,,,,,,Libertis Telecom,1412,-1
757,22802,,,,,,,,,Sunrise,1413,-1
758,22812,,,,,,,,,Sunrise,1413,-1
759,22803,,,,,,,,,Salt,1414,-1
760,22805,,,,,,,,,Comfone AG,1415,-1
761,22806,,,,,,,,,SBB AG,1416,-1
762,22807,,,,,,,,,IN&Phone SA,1417,-1
763,22808,,,,,,,,,Tele2 Telecommunications AG,1418,-1
764,22851,,,,,,,,,Bebbicell AG,1419,-1
765,61202,,,,,,,,,Atlantique Cellulaire,1420,-1
766,61203,,,,,,,,,Orange Côte d'Ivoire,1421,-1
767,61204,,,,,,,,,Comium Côte d'Ivoire,1422,-1
768,61205,,,,,,,,,Loteny Telecom,1423,-1
769,61206,,,,,,,,,Oricel Côte d'Ivoire,1424,-1
770,61207,,,,,,,,,Aircomm Côte d'Ivoire,1425,-1
771,54801,,,,,,,,,Telecom Cook,1426,-1
772,73001,,,,,,,,,Entel,1427,-1
773,73010,,,,,,,,,Entel,1427,-1
774,73002,,,,,,,,,Movistar,1428,-1
775,73007,,,,,,,,,Movistar,1428,-1
776,73003,,,,,,,,,Claro CL,1429,-1
777,73004,,,,,,,,,WOM,1430,-1
778,73009,,,,,,,,,WOM,1430,-1
779,73005,,,,,,,,,Multikom S.A.,1431,-1
780,62401,,,,,,,,,Mobile Telephone Networks Cameroon,1433,-1
781,62402,,,,,,,,,Orange Cameroun,1434,-1
782,46000,,,,,,,,,China Mobile,1435,-1
783,46002,,,,,,,,,China Mobile,1435,-1
784,46004,,,,,,,,,China Mobile,1435,-1
785,46007,,,,,,,,,China Mobile,1435,-1
786,46008,,,,,,,,,China Mobile,1435,-1
787,46001,,,,,,,,,China Unicom,1436,-1
788,46006,,,,,,,,,China Unicom,1436,-1
789,46009,,,,,,,,,China Unicom,1436,-1
790,732001,,,,,,,,,Colombia Telecomunicaciones S.A. - Telecom,1438,-1
791,732002,,,,,,,,,Edatel S.A.,1439,-1
792,732020,,,,,,,,,Emtelsa,1440,-1
793,732099,,,,,,,,,Emcali,1441,-1
794,732101,,,,,,,,,Claro CO,1442,-1
795,732102,,,,,,,,,Bellsouth Colombia S.A.,1443,-1
796,36801,,,,,,,,,ETECSA,1444,-1
797,62501,,,,,,,,,Cabo Verde Telecom,1445,-1
798,62502,,,,,,,,,T+Telecomunicaçôes,1446,-1
799,28001,,,,,,,,,CYTA,1447,-1
800,28010,,,,,,,,,epic,1448,-1
801,23002,,,,,,,,,O2,1449,-1
802,23004,,,,,,,,,Mobilkom a.s.,1450,-1
803,23098,,,,,,,,,Sprava Zeleznicni Dopravni Cesty,1451,-1
804,23003,,,,,vodafone cz,,,,Vodafone,1452,-1
805,23099,,,,x,,,,,Vodafone,1452,-1
806,26203,,,,,,,,,Telefonica,1453,-1
807,26205,,,,,,,,,Telefonica,1453,-1
808,26277,,,,,,,,,Telefonica,1453,-1
809,26207,,,,,,,,,o2,1454,-1
810,26208,,,,,,,,,o2,1454,-1
811,26210,,,,,,,,,Arcor AG & Co.,1455,-1
812,26211,,,,,,,,,O2 (Germany) GmbH & Co. OHG,1456,-1
813,26212,,,,,,,,,Dolphin Telecom (Deutschland) GmbH,1457,-1
814,26213,,,,,,,,,Mobilcom Multimedia GmbH,1458,-1
815,26214,,,,,,,,,Group 3G UMTS GmbH (Quam),1459,-1
816,26215,,,,,,,,,Airdata AG,1460,-1
817,26276,,,,,,,,,"Siemens AG, ICMNPGUSTA",1461,-1
818,63801,,,,,,,,,Evatis,1462,-1
819,23801,,,,,,,,,TDC Mobil,1463,-1
820,23810,,,,,,,,,TDC Mobil,1463,-1
821,23802,,,,,,,,,Telenor,1464,-1
822,23866,,,,,,,,,Telenor,1464,-1
823,23803,,,,,,,,,MIGway A/S,1465,-1
824,23806,,,,,,,,,3,1466,-1
825,37002,,,,,,,,,Claro RD,1467,-1
826,370020,,,,,,,,,Claro RD,1467,-1
827,37003,,,,,,,,,Tricom S.A.,1468,-1
828,37004,,,,,,,,,CentennialDominicana,1469,-1
829,60301,,,,,,,,,Algérie Telecom,1470,-1
830,60302,,,,,,,,,Orascom Telecom Algérie,1471,-1
831,74000,,,,,,,,,Movistar,1472,-1
832,74001,,,,,,,,,Claro EC,1473,-1
833,740010,,,,,,,,,Claro EC,1473,-1
834,74002,,,,,,,,,Telecsa S.A.,1474,-1
835,24405,,,,,,,,,Elisa,1475,-1
836,24421,,,,,,,,,Elisa,1475,-1
837,24409,,,,,,,,,Finnet Group,1476,-1
838,24414,,,,,,,,,Alands Mobiltelefon AB,1477,-1
839,24416,,,,,,,,,Oy Finland Tele2 AB,1478,-1
840,24491,,,,,,,,,Telia,1480,-1
