_id,mnoname,connname,apnname,authtype,subnettype,userauthtype,pfs,ownuritype,ownidentity,remoteuritype,remoteidentity,tunneltype,ipsecencryption,ipsecintegrity,ipsecgroup,ipseclifetime,ipseclifevalue,ikeversion,ikeintegrity,ikeencryption,ikegroup,ikeeaptype,ikelife,ikewindowsize,ikedpdtimeout,ikeconnectiontimeout,ikenatvalue,ikevirtualadaptername,vendorattribute,periodicdpdtimer,mobike,imei,fastreauth,deviceidentity,mtu
34,Orange_BE,mmsApn,mms,EAP,IPV4V6,false,true,USER_FQDN,023430123456701@nai.epc.mnc010.mcc206.3gppnetwork.org,KEY_ID,mms,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,7200,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1536,EAP_METHOD_AKA,28800,1,60,10,20,tap0,P-CSCF-V4V6,60,false,NONE,false,false,1340
35,Orange_LU,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc099.mcc270.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,7200,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1536,EAP_METHOD_AKA,28800,1,60,10,20,tap0,P-CSCF-V4V6,60,false,NONE,false,false,0
36,Orange_FR,imsApn,ims,EAP,IPV4V6,false,true,USER_FQDN,023430123456701@nai.epc.mnc001.mcc208.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,7200,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1536,EAP_METHOD_AKA,28800,1,60,10,20,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1340
37,Orange_FR,xcapApn,xcap,EAP,IPV4V6,false,true,USER_FQDN,023430123456701@nai.epc.mnc001.mcc208.3gppnetwork.org,KEY_ID,vowifiorange,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,7200,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1536,EAP_METHOD_AKA,28800,1,60,10,20,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1340
38,Orange_FR,mmsApn,mms,EAP,IPV4V6,false,true,USER_FQDN,023430123456701@nai.epc.mnc001.mcc208.3gppnetwork.org,KEY_ID,vowifiorange,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,7200,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1536,EAP_METHOD_AKA,28800,1,60,10,20,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1340
39,Orange_FR,emergencyApn,emergency,EAP,IPV4V6,false,true,USER_FQDN,023430123456701@nai.epc.mnc001.mcc208.3gppnetwork.org,KEY_ID,sos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,7200,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1536,EAP_METHOD_AKA,28800,1,60,10,20,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1340
40,Orange_FR:Reunion,imsApn,ims,EAP,IPV4V6,false,true,USER_FQDN,023430123456701@nai.epc.mnc000.mcc647.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,7200,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1536,EAP_METHOD_AKA,28800,1,60,10,20,tap0,P-CSCF-V4V6,120,false,NONE,false,true,0
41,Orange_FR:Reunion,xcapApn,xcap,EAP,IPV4V6,false,true,USER_FQDN,023430123456701@nai.epc.mnc000.mcc647.3gppnetwork.org,KEY_ID,orangeut,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,7200,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1536,EAP_METHOD_AKA,28800,1,60,10,20,tap0,P-CSCF-V4V6,120,false,NONE,false,true,0
42,Orange_FR:Reunion,mmsApn,mms,EAP,IPV4V6,false,true,USER_FQDN,023430123456701@nai.epc.mnc000.mcc647.3gppnetwork.org,KEY_ID,orangerun.acte,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,7200,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1536,EAP_METHOD_AKA,28800,1,60,10,20,tap0,P-CSCF-V4V6,120,false,NONE,false,true,0
43,Orange_FR:Reunion,emergencyApn,emergency,EAP,IPV4V6,false,true,USER_FQDN,023430123456701@nai.epc.mnc000.mcc647.3gppnetwork.org,KEY_ID,sos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,7200,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1536,EAP_METHOD_AKA,28800,1,60,10,20,tap0,P-CSCF-V4V6,120,false,NONE,false,true,0
44,Orange_FR:Caraibe,imsApn,ims,EAP,IPV4V6,false,true,USER_FQDN,023430123456701@nai.epc.mnc001.mcc340.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,64800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,64800,1,60,10,20,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
45,Orange_FR:Caraibe,xcapApn,xcap,EAP,IPV4V6,false,true,USER_FQDN,023430123456701@nai.epc.mnc001.mcc340.3gppnetwork.org,KEY_ID,orangeut,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,64800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,64800,1,60,10,20,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
46,SFR_FR,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc010.mcc208.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,120,10,20,tap0,P-CSCF-V4V6,1800,false,NONE,false,false,1300
47,Bouygues_FR,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc020.mcc208.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_ANY_OR_NONE,IPSEC_LIFE_TYPE_SECONDS,7200,IKE_VERSION_2,IKE_INTEGRITY_ANY,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,14800,1,120,10,20,tap0,P-CSCF-V4V6,1800,false,NONE,false,true,1354
48,Coriolis_FR,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc027.mcc208.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,"IPSEC_GROUP_MODP_1536,IPSEC_GROUP_MODP_2048",IPSEC_LIFE_TYPE_SECONDS,64800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_256,"IKE_GROUP_MODP_1536,IKE_GROUP_MODP_2048",EAP_METHOD_AKA,64800,1,60,10,20,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
49,Coriolis_FR,emergencyApn,emergency,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc027.mcc208.3gppnetwork.org,KEY_ID,sos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,"IPSEC_GROUP_MODP_1536,IPSEC_GROUP_MODP_2048",IPSEC_LIFE_TYPE_SECONDS,64800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_256,"IKE_GROUP_MODP_1536,IKE_GROUP_MODP_2048",EAP_METHOD_AKA,64800,1,60,10,20,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
50,Vodafone_ES,imsApn,ims,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc214.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_3DES_CBC,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_3DES_CBC,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V6,120,false,NONE,false,false,0
51,Telefonica_ES,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc007.mcc214.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,"IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_INTEGRITY_HMAC_SHA_512_256","IPSEC_GROUP_MODP_1024,IPSEC_GROUP_MODP_2048",IPSEC_LIFE_TYPE_SECONDS,64800,IKE_VERSION_2,"IKE_INTEGRITY_HMAC_SHA1_96,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_INTEGRITY_HMAC_SHA_512_256",IKE_ENCRYPTION_AES_CBC_256,"IKE_GROUP_MODP_1024,IKE_GROUP_MODP_2048",EAP_METHOD_AKA,64800,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
52,Telefonica_ES,emergencyApn,emergency,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc007.mcc214.3gppnetwork.org,KEY_ID,sos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,"IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_INTEGRITY_HMAC_SHA_512_256","IPSEC_GROUP_MODP_1024,IPSEC_GROUP_MODP_2048",IPSEC_LIFE_TYPE_SECONDS,64800,IKE_VERSION_2,"IKE_INTEGRITY_HMAC_SHA1_96,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_INTEGRITY_HMAC_SHA_512_256",IKE_ENCRYPTION_AES_CBC_256,"IKE_GROUP_MODP_1024,IKE_GROUP_MODP_2048",EAP_METHOD_AKA,64800,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
53,Orange_ES,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc003.mcc214.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_ANY_OR_NONE,IPSEC_LIFE_TYPE_SECONDS,7200,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1536,EAP_METHOD_AKA,28800,1,60,10,20,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1280
54,TMobile_HU,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc030.mcc216.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_BASIC,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_BASIC,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
55,TMobile_HU,mmsApn,mms,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc030.mcc216.3gppnetwork.org,KEY_ID,HOS,IPSEC_RAC,IPSEC_ENCRYPTION_BASIC,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_BASIC,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
56,TMobile_HU,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc030.mcc216.3gppnetwork.org,KEY_ID,HOS,IPSEC_RAC,IPSEC_ENCRYPTION_BASIC,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_BASIC,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
57,DIGI_HU,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc003.mcc216.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_ANY,IPSEC_INTEGRITY_ANY,IPSEC_GROUP_ANY,IPSEC_LIFE_TYPE_SECONDS,82800,IKE_VERSION_2,IKE_INTEGRITY_ANY,IKE_ENCRYPTION_ANY,IKE_GROUP_ANY,EAP_METHOD_AKA,82800,1,60,10,30,tap0,P-CSCF-V4V6,60,false,NONE,false,false,1400
58,DIGI_HU,xcapApn,xcap,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc003.mcc216.3gppnetwork.org,KEY_ID,hos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,82800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,82800,1,60,10,30,tap0,P-CSCF-V4,60,false,NONE,false,false,1400
59,TMobile_HR,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc219.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_BASIC,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_BASIC,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,64800,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1280
60,TMobile_HR,mmsApn,mms,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc219.3gppnetwork.org,KEY_ID,HOS,IPSEC_RAC,IPSEC_ENCRYPTION_BASIC,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_BASIC,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1280
61,TMobile_HR,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc219.3gppnetwork.org,KEY_ID,HOS,IPSEC_RAC,IPSEC_ENCRYPTION_BASIC,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_BASIC,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1280
62,21910,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc010.mcc219.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1330
63,Wind_CA,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc088.mcc222.3gppnetwork.org,KEY_ID,IMS,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1536,EAP_METHOD_AKA,86400,1,120,10,50,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1200
64,Wind_CA,mmsApn,mms,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc088.mcc222.3gppnetwork.org,KEY_ID,mms.freedommobile.ca,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1536,EAP_METHOD_AKA,86400,1,120,10,50,tap0,P-CSCF-V4,120,false,NONE,false,false,1200
65,Wind_CA,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc088.mcc222.3gppnetwork.org,KEY_ID,xcap.freedommobile.ca,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1536,EAP_METHOD_AKA,86400,1,120,10,50,tap0,P-CSCF-V4,120,false,NONE,false,false,1200
66,Wind_CA,emergencyApn,emergency,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc088.mcc222.3gppnetwork.org,KEY_ID,e911.mobilefrdm.ca,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1536,EAP_METHOD_AKA,86400,1,120,10,50,tap0,P-CSCF-V4,120,false,NONE,false,false,1200
67,Wind_CA:SJR,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc088.mcc222.3gppnetwork.org,KEY_ID,IMS,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1536,EAP_METHOD_AKA,86400,1,120,10,50,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1200
68,Wind_CA:SJR,mmsApn,mms,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc088.mcc222.3gppnetwork.org,KEY_ID,mms.freedommobile.ca,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1536,EAP_METHOD_AKA,86400,1,120,10,50,tap0,P-CSCF-V4,120,false,NONE,false,false,1200
69,Wind_CA:SJR,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc088.mcc222.3gppnetwork.org,KEY_ID,xcap.freedommobile.ca,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1536,EAP_METHOD_AKA,86400,1,120,10,50,tap0,P-CSCF-V4,120,false,NONE,false,false,1200
70,Wind_CA:SJR,emergencyApn,emergency,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc088.mcc222.3gppnetwork.org,KEY_ID,e911.mobilefrdm.ca,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1536,EAP_METHOD_AKA,86400,1,120,10,50,tap0,P-CSCF-V4,120,false,NONE,false,false,1200
71,Telus_CA,imsApn,ims,EAP,IPV6,false,true,USER_FQDN,023430123456701@nai.epc.mnc220.mcc302.3gppnetwork.org,FQDN,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,14400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,71000,1,60,10,30,tap0,P-CSCF-V6,120,false,NONE,false,false,1280
72,Telus_CA,mmsApn,mms,EAP,IPV6,false,true,USER_FQDN,023430123456701@nai.epc.mnc220.mcc302.3gppnetwork.org,FQDN,services.telus.com,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,14400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,71000,1,60,10,0,tap0,P-CSCF-V6,0,false,NONE,false,false,1280
73,Telus_CA,xcapApn,xcap,EAP,IPV6,false,true,USER_FQDN,023430123456701@nai.epc.mnc220.mcc302.3gppnetwork.org,FQDN,services.telus.com,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,14400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,71000,1,60,10,0,tap0,P-CSCF-V6,0,false,NONE,false,false,1280
74,Telus_CA,emergencyApn,emergency,EAP,IPV6,false,true,USER_FQDN,023430123456701@nai.epc.mnc220.mcc302.3gppnetwork.org,FQDN,sos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,14400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,71000,1,60,10,0,tap0,P-CSCF-V6,0,false,NONE,false,false,1280
75,Koodo_CA,imsApn,ims,EAP,IPV6,false,true,USER_FQDN,023430123456701@nai.epc.mnc220.mcc302.3gppnetwork.org,FQDN,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,14400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,71000,1,60,10,30,tap0,P-CSCF-V6,120,false,NONE,false,false,0
